BusStopCode,RoadName,Description,Latitude,Longitude
27331,Jurong West St 72,West Grove Pr Sch,1.34537305600812,103.69941138898014
27341,Jurong West St 72,Blk 729,1.34663703411498,103.69778819793345
27349,Jurong West St 72,Blk 745,1.34680805601666,103.69781805598312
27351,Jurong West Ave 5,Blk 715,1.34423200986065,103.69613170622605
27359,Jurong West Ave 5,Blk 817,1.34441434989381,103.69601368907118
27361,Jurong West Ave 5,Blk 710,1.34294490356227,103.6945223808434
27369,Jurong West Ave 5,Blk 834,1.34285373346865,103.6941039562493
27371,Jurong West St 75,Opp Blk 755,1.34751384306624,103.700994411555
27379,Jurong West St 75,Blk 755,1.34805042142493,103.70087385175057
27381,Jurong West St 75,Blk 749,1.348143,103.698209
27389,Jurong West St 75,Gek Poh Shop Ctr,1.34845180903204,103.69810437813979
27391,Jurong West St 82,Blk 857,1.34842706557746,103.6963119899037
27399,Jurong West St 82,Bet Blks 859/860,1.34866469760279,103.69640367719292
27401,Jurong West St 81,Opp Blk 821,1.34736600563095,103.6941379590552
27409,Jurong West St 81,Blk 821,1.34719000000045,103.69416749997193
27411,Jurong West St 81,Blk 844A CP,1.34590833297224,103.69273749998102
27419,Jurong West St 81,Blk 827,1.34575472199235,103.6928200000021
27421,Jurong West St 71,Blk 701,1.3428341669778,103.69536361096887
27429,Jurong West St 71,Blk 711,1.34286500004293,103.69555805555355
27431,Jurong West Ave 5,Blk 762,1.34946527300866,103.69734630614052
27439,Jurong West Ave 5,Blk 861,1.34941077845235,103.6971171383191
27441,Jurong West Ave 5,Bet Blks 757/758,1.35032868767666,103.70079327483805
27449,Jurong West Ave 5,Aft Westwood Ave,1.35053242519874,103.70107895859192
27451,Jurong West Ave 3,Bet Blks 272D/271A,1.35128613677034,103.7041505569119
27459,Jurong West Ave 3,Blk 273B,1.35145070001383,103.70399035610369
27461,Jurong West Ave 3,Opp Blk 276B,1.35293305775698,103.70512862147237
27469,Jurong West Ave 3,Blk 276B,1.35307192192765,103.70486709831036
27471,Jurong West St 23,Corporation Pr Sch,1.35216655807357,103.70782478135614
27479,Jurong West St 23,Opp Corporation Pr Sch,1.3518923433776,103.70818261767401
27501,Jurong West St 93,NTUC HEALTH NURSING HME,1.34097116721964,103.69167107077278
27509,Jurong West St 93,Bef Yunnan Cres,1.34043647212319,103.69135819975955
27511,Jurong West St 93,Blk 974,1.33925202251324,103.69310573763543
27519,Jurong West St 93,Opp Blk 974,1.34004285535929,103.69292404819555
27521,Jurong West St 93,Blk 986 CP,1.3368089664846,103.69406174421559
27529,Jurong West St 93,Opp Blk 987A,1.33629804819426,103.69406295180332
27531,Jurong West St 91,Blk 918,1.34052795177305,103.68697304819686
27539,Jurong West St 91,BEF XINGNAN PR SCH,1.34071614464901,103.6868923374865
28009,Jurong Gateway Rd,Jurong East Int,1.33235,103.740664
28011,C'wealth Ave West,BEF TOH TUCK AVE,1.32425805601593,103.7591472219987
28019,C'wealth Ave West,Aft Toh Tuck Ave,1.32492720506757,103.75894333173954
28021,Boon Lay Way,OPP 8 @TRADEHUB 21,1.32615808379173,103.75545022241596
28029,Boon Lay Way,8 @ TRADEHUB 21,1.32688998200812,103.75436027668461
28031,Boon Lay Way,Bef The Synergy,1.32790100001681,103.75101499996688
28039,Boon Lay Way,Aft Boon Lay Sub Stn,1.3280750000324,103.75140833297368
28041,Boon Lay Way,The Synergy,1.33008349967851,103.74828366332322
28049,Boon Lay Way,Opp The Synergy,1.33069921313648,103.7481034124348
28051,Boon Lay Way,Opp Ng Teng Fong Gen Hosp,1.33228999677029,103.74574002371804
28059,Boon Lay Way,Ng Teng Fong General Hosp,1.33260638902834,103.74580722197156
28061,Boon Lay Way,J Gateway,1.33596390763107,103.74254813709638
28069,Boon Lay Way,Blk 203,1.33644240098532,103.74255737341373
28071,Boon Lay Way,Blk 105,1.33765035288669,103.73904242961275
28079,Boon Lay Way,Blk 210,1.33839906637569,103.7386009027093
28081,Boon Lay Way,Blk 112,1.33950830792818,103.73664764665054
28089,Boon Lay Way,Bef Yuhua CC,1.34016358625469,103.73634638831608
28091,Boon Lay Way,Lakeside Stn,1.34425795644531,103.72012487725401
28099,Boon Lay Way,Opp Lakeside Stn,1.344324,103.719266
28101,Toh Tuck Ave,Opp SMRT Ulu Pandan Depot,1.33312436803086,103.75905617435505
